created_block,pool,pool_type,stable,token0,token1,tx_hash
18713827,0xC2A796Ad195dD2eaC67655291DD69D00d7232eA9,vamm,False,0x587Cad36AAEd99c8B47dA941B429cDE586B2e33B,0x87eD63E2A49676042863150035Bcec18D77c8493,0xb51bc846bbe4511aca9666d1545adf530b694c7df4957047b54cbbc7d5e4f0e9
18713867,0x2381C2a36609cBaDea8aA7829076DF334476F35B,vamm,False,0x802d40f2D892B01b9b6898a19761FBBb6344582E,0x87eD63E2A49676042863150035Bcec18D77c8493,0xc526de11c3e3b5b4017a7cf3ccff19359da42e457922b7c793f1d7c5f5550e2e
18713904,0x803606cfaAc22849396BDB7e6CAA5f7948541C3a,vamm,False,0x87eD63E2A49676042863150035Bcec18D77c8493,0xB7f07DEF37cCc5479F3Cf47a5dDF36dD2720064E,0xf4b4aba7c765dcc2e3f03a1fd227519060e9f64ee067720594fe9064ed7285a4
18714016,0x490A6696D8EB7D33fC2b44Ca61BD55Bbe6e05D52,vamm,False,0x4200000000000000000000000000000000000006,0xb98f267220882571dddB6e14AeB4bd3B0CDA23CD,0x1a81c9e77fa7b3e97c6b1650aa597bffca662fe9273ae0b21f412c7b7d4dde65
18723419,0x53900B9E680C3520e10Ea7aC014CD683c981d6cF,vamm,False,0x4200000000000000000000000000000000000006,0x47b464eDB8Dc9BC67b5CD4C9310BB87b773845bD,0x12015ee2e7821696b7375c9188c49483c35ca147fc8f96c599a0d6d012a068ec
18727884,0xb4df0565fC05E3faEde9DB440f727b5eE3b9D965,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xf0D7e1B6426968aCAAA4b9E06fEd318Ab21F221C,0xdde0c9cef6b827b17fd9893a70887c58d9801e85c98fe019b2c26acbb6211529
18731459,0x9E9F21e7812Bb0B47561bf619b275D91D3411721,vamm,False,0x084382D1cc4f4DFD1769b1cC1Ac2A9b1f8365e90,0x3eE5e23eEE121094f1cFc0Ccc79d6C809Ebd22e5,0xf82a30b159a747585fec59e90c13334c7c865029a5c6e381f399763963909b91
18736187,0xB8b4D09b20C8A38A7e21b5AB4e185b8CD2F23E5C,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xd9BBb673F2d3D38DbA71D0B48a8bFf31E56995f3,0x0df15a59989c7505005bddcc13a3137a2f0af09c5dc60b39d9a4568b4a06008e
18737074,0x0aCBE7A8486e77a0476142b54024BF487e5630B7,vamm,False,0x1fba65dE0a9cBD2D1DF82d141897042d36Bb6c86,0x4200000000000000000000000000000000000006,0x9598ea02374cd612d902f017d38f7f3a75147d7cfed2399c454212e439362986
18740025,0x69674e8Ebfa2467cF99A265C6B0130cd2bf144C9,vamm,False,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,0x9e1028F5F1D5eDE59748FFceE5532509976840E0,0x10d37fddce4b2403b8f7932512198daae135fd667e0e05a474cd4c1cb31b1adf
18744990,0x47E52560fb30ED17cF8C0AF0f7737AC58F3a2F52,vamm,False,0x641B0453487C9D14c5df96d45a481ef1dc84e31f,0xaB36452DbAC151bE02b16Ca17d8919826072f64a,0xde2f4e9c7d5c6057d2f17104337fa091622eea2a2de972518aec6d4f8500ccf9
18781544,0xE244A8a8343e203F562174731a9b5fa1315C3345,vamm,False,0x4200000000000000000000000000000000000006,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x3c87fc95576029fa4726e402c6f03af4f3caa8bf9c13ea92c18597992aa390b5
18781623,0x5f2a79f4B2c56Dd5975C7B43cb6d015d222349c6,vamm,False,0x87eD63E2A49676042863150035Bcec18D77c8493,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x5b185abc1ae60a179b41143b4fea466909a3e441c4b9c222c0d19bf5436d7edd
18781666,0x0D5C6C12e349a4846fAdE56840aCAA8101ACa02B,vamm,False,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xb98f267220882571dddB6e14AeB4bd3B0CDA23CD,0xca9d3ace6259b31f3f513255c37f39272b034239153943a8d25a616595d45a12
18781792,0x3956D18BF871dB1aea5a33fD10401B92eFDed46e,vamm,False,0x60a3E35Cc302bFA44Cb288Bc5a4F316Fdb1adb42,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x2e4a8475638606ea6b41bf0c9bd8db361d984ca8018a9b8da0f8b38908605147
18783602,0x48DEE94514D63D476f234DDb48bA53C4BC3F91ac,vamm,False,0x108C9dcb017d68Af7e0b2961ADCd9051B6CfA06F,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xc94d6db81186fd8f892d56102d954e74f7a77f013ce49cc408faa3b024242b94
18783683,0xEa3499808a658F8ef04414227bad88D6ce4bd3F1,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xDCe50360592863a204d2C45550bc9467fc21dcC3,0xd0566ac78b97688aaf43ff632ddcd1a3f3f3eb2ed7cfdd40777b6b570c8ea01e
18787276,0xDbd7A9E4E8aef2fAf2A9E836D0C11A8C264f56BE,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xd84313d9cFc2f1f5E2239072dd1C20A54f175fdd,0x2353531cf7c0b4076ea2efc105a9f800828fd4d8f587775518d94c1b93c47d0e
18787655,0x6ECfeEa50191a9426a5633A253664E7381ea2F39,vamm,False,0x2d5042a28B30aA0FE0Fb7468d97a54a0156657B1,0x4200000000000000000000000000000000000006,0x8a0d631e5e3f6dea2578d8c4af1100942bcac96b367f383dcc8e032ef939bed5
18791114,0x87B24869fc8A7A957Ac909E43E354E6e25221846,vamm,False,0x4200000000000000000000000000000000000006,0x56f6f2A23AE5EF82D8Dc46934F7Cf8D0b15ddEdD,0xd522b19c3c89b59227d44f1ed6dd109fe1b9b5ec3eec9a1474ca5e0fddceebd9
18794548,0xC7B462beC26065d7A0b3A2ebf1326CD4C841d8dE,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x29bd9b5853b14b56a82ec55f12de7e551d02182d2a585e9a1bbe101ad2d939d1
18799765,0xF58b0E701908733A2EECF0Ba50fFb1235B1EeF16,vamm,True,0x0808Bf94d57C905F1236212654268EF82E1e594E,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x67237eda87b4df079705b4fc0e431615be4b9c54c5f8bbd3a7ad0da686fd6e2c
18799958,0x20b0E11690542d8baD3CDdd6f8FDB3f1298520fa,vamm,False,0x0808Bf94d57C905F1236212654268EF82E1e594E,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x63671b3d52e7fee539b6382f752176bdf3c3f9a45141b460c4865881447a8f02
18801763,0x81cFa72e3d518a7d542eaA1cb215D21f8dB05970,vamm,False,0x0808Bf94d57C905F1236212654268EF82E1e594E,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0xbd4e90919bebb99c73d06df43df9d1355a45b8d8b7d2d8ba83443af941ae93cf
18803460,0x985A47046D671665DF7769dBCE414B03a3811A55,vamm,False,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA,0x42a3e9faed3b405df82ea690a71e9a5fc20fe42837eaba537744b84543dcbad0
18803537,0x3c11b76C5d17f28a12395B94F55725242998B116,vamm,False,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,0x2cb0d250740f3093ce7880b97735410fe5762fe53347c7b81b769955688d6735
18808913,0x193E94934073fc7F9b0C76829C3a9316EBD3Adfd,vamm,False,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xEB466342C4d449BC9f53A865D5Cb90586f405215,0xc2088fa72d2a3fea20e50e73a4042f2cd1b19679459069d72b9aee29d6a271f2
18808978,0x611000B30E97148dD4a75200C72Ae227136f6EE4,vamm,False,0x04D5ddf5f3a8939889F11E97f8c4BB48317F1938,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x5953fd9ed940e126ff58e398c77044a922fb5f4e1c3811c9ce562352dab74596
18809116,0x8AC7A3e3765319f7AFe72A5941317b3c8eA4298f,vamm,False,0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x0b974d6eca16e2267bcb9cbc32a3045e08725116ebb4ab6c8be1ea437b656a9d
18809201,0x7c305F05e16e6041528b2112fbf7DE23b0c3Db86,vamm,False,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xfde4C96c8593536E31F229EA8f37b2ADa2699bb2,0xa31b80d49ccc0ca2feee86b33e2ddc075c324b6970478c0f08a4be027713e82e
18810502,0x42AD2C6eEB8B825ec99eBBf481e1760a954cDD1E,vamm,False,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xba0Dda8762C24dA9487f5FA026a9B64b695A07Ea,0x627419832250e2d97fb3d2b25525b3cbdd0f09f3a1410e22992fdbe120c6cdf1
18811426,0x4F4B92018ea371b21Af2F4E7F6A7DaEcCaCCf616,vamm,False,0x940181a94A35A4569E4529A3CDfB74e38FD98631,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x496aa13089e44f2b2268d1cbf20b982c635a5ba5eeda7ab501c97c094f99630b
18811487,0xDf2088189E7fB401a360CC227F00ed09c57BF888,vamm,False,0x6985884C4392D348587B19cb9eAAf157F13271cd,0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91,0x711c29dff662f927237ab95565c7e44cb38a174755a0037add9455e1022c6810
18811509,0x8BF993c4fE0e81D4b2535A3bBD8D24AC9758F09f,vamm,False,0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x50a5be01ca45f319b28a06d02867b84b6e4b0a9119a12bb4130ae1c65018b95d
18811564,0x36119431A87cd2Ed08d91051F5e89f55582537F8,vamm,False,0x4621b7A9c75199271F773Ebd9A499dbd165c3191,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x4b71bff96461e02574b79e06b1fa6b41eb653f3bf3d55a9edc8e26c2a2a7302e
18811710,0xBD5a5e5145FC980987647Cf6bb88f2f378f013Dc,vamm,False,0x368181499736d0c0CC614DBB145E2EC1AC86b8c6,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x251ca5797c5cf43427a81d40b8c4e6cc534c7c7de2c6015809cc5ecb9d7fe093
18811786,0x67dAB95d5eC7BB8dA79226e76b2f39c71f5fdE4c,vamm,False,0x50c5725949A6F0c72E6C4a641F24049A917DB0Cb,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x0ec07de5cc5d2b5a30f6b88b6d4f2c738d0b1bd6da5fd25730a38bc5ea15058e
18822900,0x20ff4f8bB42d550Be6F751ec7c59747869627F95,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xca4cEe6c3b082C6528B867559fb001AFc67cC2f3,0x2f9c0ad6c20ee2991531afa645eee5e4b626f1e5954d8fe607b56ee2a4afec8e
18823120,0x2b09D9baB9D3692853206A133a894B357C11F995,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xc430E171F35E699409014d610fCFDA72F03859b3,0xa425ef768d7a11106032bb6e8eed3393b7dce6a17b8f1f339eff9a465b004ba7
18823247,0xFDB890d81b1E3b00555B522b37Dd86FF210dee8C,vamm,False,0x288eB8247814B425391363106FAab5473276246E,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xb91464353111f0b942552fe421c3d3e03ae9d418d47781482221eb7a8e5a3f81
18823714,0xba78F86fEdb3608CF6df62cBE7830941E8697D1A,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x848fA081aF473C66F181613af4130434d97C2ec8,0xef9a7fcb88924a873849e16b1a9d87312d1d1367ac33f33544c3b35a5f014a22
18823814,0x0ecF00145Ae0B4233a4685aAeBb0CA82F8b4577a,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x8792530a6FA22cb9104D587236bc812604B83285,0x233e8dd2d4440f92a8460765afad151da0af2fd21ed5aae62ab69924391fb893
18825532,0xc15023Edf616DB04D9162cb787FDB0B6Cc44Dea3,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0xdc2b1aa3a29B8C3af6BA82e8221aD877FbD726DD,0xa5cc59dda2d76746456560148cc8c34460a85ab46469802b4f9ca2fc2396cb97
18829005,0x7A93787E1Dc1f9DE90082061FfD20AE3a466203b,vamm,False,0x4200000000000000000000000000000000000006,0x91c0C79c51A0FbB82EFCAfB2e8268bcB12882F73,0x9fb60bf3b0da008dfd4649e77120e516e80823c7e4a7fe577d92e52e8d2ab957
18846221,0xD11f43B21E961FEEA582a85fF470d66Ffd9DCa30,vamm,False,0x8C9037D1Ef5c6D1f6816278C7AAF5491d24CD527,0xba0Dda8762C24dA9487f5FA026a9B64b695A07Ea,0xde95a7300156e26d412ffa9d668a78c6e78c0dc95646b1d1b892cb7035b03433
18849627,0x662AF0dEE38b56A5a7DB59Ae346BE289B5375e77,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xcaeb04E845873b308491e715416bBfE2C700f2A4,0xcd5ef14ea446dc855c486f650f035a4c2c8b0516b6a32ad36504dbdd072c5559
18862326,0xe6FeB4DaE4e3b657f2FBb3DdAEb89aAE0E3753Fc,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0x7dC4ca93c403C35e5A7c2Cbae39CD903C868c7AC,0xf3af68b8a65f764923d44b1301961c7e029309523b6d8408c751e145dc2de3ef
18863334,0xd587f7F8d344D5D65223092d9377B24035639f78,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0x22c00bE45f5D5a0a229871B32a5Ba633F881c4Ae,0xb7e03c364cf6796279e93a61e1b260c21d872c6abe082d38210d3d083c2bb64f
18868741,0x698d02bBa5Fb9Ee49d2F3066D5C50132cDa3F7Af,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0xe02D8fDEBbD4D68475389B3B832415f6213ad218,0xbf02af37bbc13dff006200e15690449ff0f813c7e31dbfcb2f4bafd26fa4e3d1
18868994,0xD5fc5DfB76c812577503Ffb76CacE1236153D1c3,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0x6921fbd83C03149a587f7Cc141901119C03640ee,0x0fe8377c53d2bf117e3fb42ed09ce666788f19739916f50db634917c8f2fd194
18870253,0x809586127590F8046224f4977C9006B7CC2b70ea,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0xBc494E1ACcdf5d70808b44f69fCd563Fdef58be6,0x4a7c6286954b749f237a321a1e8569eaea0ca61ecde8e39593e75e98dcf58084
18870546,0xef2be8ACd7d857500758b929cC929db07E0DebcB,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0xe46E2C39Ae1B8960f0c5bd296a4430ffc323F786,0xd37dac3192eb44c110d0c6384e3b671bcd30001444271681208d44e9332e8914
18892915,0x933c4dd492869b57Ab40c5E2195A38209e9f92Ed,vamm,False,0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed,0xC227717ef4Ae4D982E14789eB33bA942243c3FEe,0x6faa30387285342181cb63ebb3657476d5de6820e9089709276c8f9de76778cb
18909270,0x5D239e6724758DD938BdaF4632146Db6384F68bd,vamm,False,0x02f92800F57BCD74066F5709F1Daa1A4302Df875,0x902F12392891177911AA71649d80d14DCe7bB7DF,0x6b315b70e910ddded7cecfdc8d779c3541a293905c0d51d4027fd8db5086dd59
18915151,0xd6288661867a46d7d397696edd50b60822B3f940,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xC6576e0a22FDCca81E797E1094e8d992f5a5d403,0x5bde438c8894538280fecd462e8c1dd38f559271d8ff5facb255c25167051097
18920557,0xcC31C405fCadA184D57f60308229e0BceEDd273B,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x8fd40726f9D69f5A50d9229fF247C38C5874D221,0x91542b2070b2dd21eeea09dbad23d468c0d8faeaac845f2d18ec744b81d825ed
18920620,0xac80B5F4A0FF051B1107e4d249a372F8B0AfabE7,vamm,False,0x4200000000000000000000000000000000000006,0x8fd40726f9D69f5A50d9229fF247C38C5874D221,0x91bee29bd67815601dd19bf5a147e1cea86ff98466a61af2eaaa558e2d92d5db
18921304,0x13a8E4D5d5186148A0f57E16A9a01B2339a94B69,vamm,False,0x8fd40726f9D69f5A50d9229fF247C38C5874D221,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xb132ef45ce31a4e900a41915f243dd819194c62f8caa0e528f066f866803e3ee
18921399,0xFC71BA61AE0E4C032eBE7bB6053175F1D4727b21,vamm,False,0x87eD63E2A49676042863150035Bcec18D77c8493,0x8fd40726f9D69f5A50d9229fF247C38C5874D221,0xc0eb0666123704099d2c2d1f665d9cd0adc43c1e6639410400c40712f7b3bb11
18921458,0x09C66793a6163A0721263CBF1C69eE3567ca00EB,vamm,False,0x8fd40726f9D69f5A50d9229fF247C38C5874D221,0xb98f267220882571dddB6e14AeB4bd3B0CDA23CD,0xdbf0c0c210f4063b7b961ac12d38b5056230d091f25136ee4d91eaa4dd7e59d5
18933515,0x6765E1502A41666320C9Dab02F9DE88E1c2D54d6,vamm,False,0x394E845B91aF828Ac2cf40E342693479C2c1DBa8,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xccd3144fc30add4722ca579f6d4d8b2820066218361615a673def1619650e019
18935753,0x87aDfB29ed6F7e1482853C57CE9E36860FC79b32,vamm,False,0x2Cc4aBAFa39D594369e5a233DD60934E14132307,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x5ccd01778bee7528dfb6cd684a7366a1a66d9d55135fc646897b2e9ac5a9f8cb
18936171,0x0A01B42F3B7CF0C56E5e04996FA090FC82A9B272,vamm,True,0x154F52B347D8E48b8DbD8D8325Fe5bb45AAdCCDa,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x5df0673d3079bb7161709bc97d7fd6d8a0b2b1aaf523e6eaf20029a4a983ea54
18936246,0x2b58EB0A363b023D1840fF1a69fb5c9170172e1e,vamm,False,0x154F52B347D8E48b8DbD8D8325Fe5bb45AAdCCDa,0x554bba833518793056CF105E66aBEA330672c0dE,0x5b4e126ae4bc04cd8da7aaa9fd77c9652ea8b3a515850d7b6d17bdcb7e655143
18944006,0x1ca694c019322D84f213F553a5029A3819339980,vamm,False,0x2dAD3a13ef0C6366220f989157009e501e7938F8,0x76734B57dFe834F102fB61E1eBF844Adf8DD931e,0xfcd55e74f9ec38ba780f5b41d4d0afb6b0e80a117246b5225c17f4bc06a0f445
18948998,0xcb5F62Cd1DEC6768fBE92D1287059C9de4FD7565,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xe347ceFF91b48432EEc43b6823f843C8c8744612,0x54420c7e3f66794100cce86f805e428d0b7e58e847885c8f15588f03d3839a27
18949080,0x3A352b56683E8ffb0131ef086DBad05da37eA337,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x95f1a25B3aB1737b5E748e19B469181f94e2d34c,0xe0590375019475e5c99f44480c6a8ba01730f522ede53f3c49de2f06ff2b4d00
18949160,0x5046cd61BC230c317634f5c2e327B6D7cA4f473a,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xACf163275425b1AabbC412dB3abe8D9e29416325,0xe1953bd2844122e9043a92237c0913ebb4d6d255113f7100e6130bd7a48a50ce
18949240,0x4Fe645b1F671C75150B2f8fbBFd7177c1221e4DA,vamm,False,0x72030B01Cd0da85E1fbB127525aACEB1480cADa8,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x66c0c2785ff37c75f4ecd80d20d5b8a41623fba74f71b295189edab2d42cf486
18949353,0xA64049BCA066c28C8Ab84259f0236d60E5e21776,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xCcAC1171065102257D8a67Fb466B370f72577b1B,0x6fa87e79e724e61ffd4d2d014c4e854895188b11bab2c204bc7b3a42d8c8105d
18949509,0xc20438B08A6f060a9FD0cEe5e22a6AFb222615E8,vamm,False,0x69ea902d9c3E8953b3CaE7EC7e27FbB1Caec0302,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x4d120c96a1343b5e78c29219e2824110d285ea97af6bdecadbaa357612a1f22b
18949610,0x66D5F76A2979f14D5394F8f5e3700d35f2F99891,vamm,False,0x321b81F7952f250c99AeE8D3Ba8453597E423b87,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x7e35f7adc7014e259cb39d5843e2ff95cb032215b520b93a58b174001a63ebe7
18949714,0xf8A6D1A75eEBB2B1A2e8529602bfe707f51DF5cF,vamm,False,0x4fF31cA2078f59dab2BBc58B4E853442D8E32b70,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xfa4cd98dc0960e64b9ff7a36f92c9405bb1c2396702ee79d785c6aa5fe2a3e9c
18949825,0x08bcf7930e0744FB88160Aeb3dF1cF1537813b16,vamm,False,0x771e064CF9972375Ae1ba9DC946b24f33582647F,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x99023ef5356a8af2a39e69771c77eb20fb58e3e047ab29f2542c2bca80e78264
18949915,0xC0b2E6870110088A0062aADCF1FB5cDD2dB1bAaC,vamm,False,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x94A25493eB8240a314b44BfE558059db27B27E59,0x1d89607e8de7056ecb2627402961a4606cccf672933528c8d8d4706c92c16ead
18952856,0x5FCfe2A2Bc5954E6065428F6d8693814eF0491AC,vamm,False,0x1db0Fc8933f545648b54A9eE4326209a9A259643,0x24CB2B89844604C57350776D81e14765D03b91dE,0x075355db879f4d8746f6f4b2888d9a29791d9955648746ea7e9c14be1dd64174
18953615,0x590A9D77e97833fBB9Fd35d3b1Db0a4E19761afF,vamm,False,0x4200000000000000000000000000000000000006,0x64a8A9800301C208AD96efcB39Cd6e23183D360B,0x7b5cc708c2574ef98b7613540284ec13844751a9464006808633e42f5e65a631
18957977,0xc1DfeddB7080F8EAA902861bD92130C5C80CbB04,vamm,False,0x4200000000000000000000000000000000000006,0xF81A86CA386f5c2Ecd3F8B9FD8AEF544A09795B3,0xa842f2ee3179cab8d505b8c1ef7150705d5a67f9780f4b4fc5b5e9092b5f47f0
18964024,0xe8aF2a1bA26b8e8A00a9C397457B9b550b3B7d5a,vamm,False,0x4200000000000000000000000000000000000006,0xB64425fee74F4388c7C7EaF2cC5BEE0Be0702526,0x06e1f9d41e6db49d8f9b5199fb4dcdc71d9dfc1ae735245a7e9b20286f7128ab
18968820,0xe92eCC0AD2548820e7973856f2c173e7a0275ade,vamm,False,0x4200000000000000000000000000000000000006,0x5DCB7586115541ee6C1920eDDA2661dC9EDDD109,0x6f7ff65b2d4f5c95d9653a6becc6e66cb49d84c35f324380d4902c14f4d61729
18968993,0x7b54e5Ba1235b01a379AF48Acb8789edA3493011,vamm,False,0x5DCB7586115541ee6C1920eDDA2661dC9EDDD109,0x6324065012b16dA37aa4086EDb49Aa9d3754e691,0xc3aa056ebfb03fd2f6a10911ce3f8e6c82e1edaf86f024e4db18e8b527102843
18969138,0x81fBdb38Ef945054906b613486d820450C3Da390,vamm,False,0x5DCB7586115541ee6C1920eDDA2661dC9EDDD109,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0xb6016804ad0b6c4768585312eb5a578087ba7b86ba55aa80f7c7578721c13a75
18969222,0x3cDb05584E585f37D36354Be7Ed7452dCB157D78,vamm,False,0x5DCB7586115541ee6C1920eDDA2661dC9EDDD109,0x87eD63E2A49676042863150035Bcec18D77c8493,0x07ebe63179efc6cc420805474c06d3da1f6c3aab5db60c157c9777199f29520d
18969305,0x810fC354066aed9FFEE1f788EaDE0f1Ac1D03e3c,vamm,False,0x5DCB7586115541ee6C1920eDDA2661dC9EDDD109,0xB64425fee74F4388c7C7EaF2cC5BEE0Be0702526,0x314bd56d454f4f88d8bd6574547cd8d9efee5f54ebfde0ce17b8822830ffb618
18974016,0x72d509aFF75753aAaD6A10d3EB98f2DBC58C480D,vamm,True,0x0A27E060C0406f8Ab7B64e3BEE036a37e5a62853,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x5979cd9b46144eefdc89f6db0f1441eb7234d87d70f469ef85ba9d69bf6da1ba
18974058,0x6B22E989E1D74621ac4c8bcb62bcC7EE7c25b45A,vamm,False,0x0A27E060C0406f8Ab7B64e3BEE036a37e5a62853,0x554bba833518793056CF105E66aBEA330672c0dE,0x38ab499f76800f72cb9b1b7a2989afaeb9a155c22cd69d8adb150718720c48c3
18980933,0xA7Bd41cbf2dA8E6720E4c27AD3db3685CE88621f,vamm,False,0x52b492a33E447Cdb854c7FC19F1e57E8BfA1777D,0xCcF5061d667e115a58b74B24CD72F54D7150A2AF,0x052f717697fb01aae24f3923e1d7e51387e468ffe585dc2b0bfba41ed6365cd4
18981001,0xB4C1fDe750a3A9A7766b5f8c669534b7B4A1CBe6,vamm,False,0x4200000000000000000000000000000000000006,0xCcF5061d667e115a58b74B24CD72F54D7150A2AF,0x6db68cef69931a1fe7a775b9cf7ded068cfffabd0b083b996fa83c3843b0c7ba
18984947,0xc13Bf85029E73f6F56b6015410aA300eB009e3f4,vamm,False,0x4200000000000000000000000000000000000006,0xBFdB88363f72bD9ecB83033572329a13D859687F,0xcb31fb9164ef92255b737f895f3e2a5959f8805169321b6460248474f136654b
18990593,0xf6d45940977016763Ad749fcC5B3a038fDbBe268,vamm,False,0x4200000000000000000000000000000000000006,0xA71bE90A87B3d22C129f92f483c744C69F82ee04,0x60bbe520297fa74f033968b23102650672f23055bb7bbc0d3aa9eafb12a58816
18991369,0xea9c407B7212f2Fb910b848F8bE3C95779EDAb10,vamm,True,0x2a06A17CBC6d0032Cac2c6696DA90f29D39a1a29,0xAfb89a09D82FBDE58f18Ac6437B3fC81724e4dF6,0x3c805baef4a2b79c2a73480eae8d636eebcdf9884f06438cd79f756222ff765b
18994417,0xb9782c01aB508f7Db2FD36463E1891Da8Fd02A55,vamm,False,0x5DCB7586115541ee6C1920eDDA2661dC9EDDD109,0xCcF5061d667e115a58b74B24CD72F54D7150A2AF,0xaa1060ad6b99a9076845769773923073c466282936639e9be98417ef8baf7c7f
18994810,0xA71929b8d819101DE5297C6e46bAb9C2c0d3bE76,vamm,False,0x4200000000000000000000000000000000000006,0x5A22Fc1d28f27b2C18562089f792b69dA97Ba387,0xe555a8ddbbc62ea2688abd4dcc84d10546d03dee29122cba31a1d6f322265382
18994907,0x0596d84eCBDFd90289664aD15A57f6774f19c2E1,vamm,False,0x5A22Fc1d28f27b2C18562089f792b69dA97Ba387,0x6324065012b16dA37aa4086EDb49Aa9d3754e691,0xcb8d123ade4ceb8248cbfae82416bf93632fa47bc2b2596fbd9bf2070f9b212c
18995047,0x3EE0f70931B38ddC33AD85b2d9700dd4dc288B79,vamm,False,0x5A22Fc1d28f27b2C18562089f792b69dA97Ba387,0x9Afaedd93914004B6618d999f9A21c6C9109Dc3F,0x65210704e66a0f938a9bb5e6b77fcadca4d388200308acf75329bc6a24768f40
18995178,0x62a564903F61A288bbd62fF96f1591d03F9E1A9E,vamm,False,0x5A22Fc1d28f27b2C18562089f792b69dA97Ba387,0x87eD63E2A49676042863150035Bcec18D77c8493,0xe39f1a638e5cd1c59ced838d1fbbad248c8fc041d65cdd2e80a56bc1546a279f
